precio_noche,estrellas,puntuacion,noches,features,scaledFeatures,prediction
65014.0,0.0,9.6,1.0,"[65014.0,0.0,9.6,1.0]","[0.3543816603722277,0.0,3.625024542912098,4.678687769727618]",0
88196.0,4.0,8.6,1.0,"[88196.0,4.0,8.6,1.0]","[0.4807433001844063,2.1376484723156848,3.247417819692088,4.678687769727618]",1
23750.0,0.0,7.3,1.0,"[23750.0,0.0,7.3,1.0]","[0.12945772347248913,0.0,2.756529079506075,4.678687769727618]",0
212949.0,3.0,8.6,1.0,"[212949.0,3.0,8.6,1.0]","[1.1607533791891824,1.6032363542367636,3.247417819692088,4.678687769727618]",1
87239.0,4.0,7.8,1.0,"[87239.0,4.0,7.8,1.0]","[0.47552683528490436,2.1376484723156848,2.94533244111608,4.678687769727618]",1
24704.0,0.0,7.9,1.0,"[24704.0,0.0,7.9,1.0]","[0.1346578358174472,0.0,2.9830931134380814,4.678687769727618]",0
24992.0,0.0,7.7,1.0,"[24992.0,0.0,7.7,1.0]","[0.13622768105366098,0.0,2.907571768794079,4.678687769727618]",0
87996.0,0.0,9.5,1.0,"[87996.0,0.0,9.5,1.0]","[0.4796531298814801,0.0,3.5872638705900974,4.678687769727618]",0
101244.0,3.0,7.0,1.0,"[101244.0,3.0,7.0,1.0]","[0.5518660107473132,1.6032363542367636,2.643247062540072,4.678687769727618]",1
147931.0,3.0,7.3,1.0,"[147931.0,3.0,7.3,1.0]","[0.8063499154108963,1.6032363542367636,2.756529079506075,4.678687769727618]",1
45145.0,0.0,8.6,1.0,"[45145.0,0.0,8.6,1.0]","[0.24607869162802196,0.0,3.247417819692088,4.678687769727618]",0
83100.0,0.0,4.5,1.0,"[83100.0,0.0,4.5,1.0]","[0.4529657608658461,0.0,1.6992302544900462,4.678687769727618]",0
100728.0,2.0,7.7,1.0,"[100728.0,2.0,7.7,1.0]","[0.5490533713657635,1.0688242361578424,2.907571768794079,4.678687769727618]",1
118581.0,0.0,7.6,1.0,"[118581.0,0.0,7.6,1.0]","[0.6463674234564729,0.0,2.8698110964720778,4.678687769727618]",0
43280.0,0.0,7.3,1.0,"[43280.0,0.0,7.3,1.0]","[0.2359128535532349,0.0,2.756529079506075,4.678687769727618]",0
33921.0,0.0,7.1,1.0,"[33921.0,0.0,7.1,1.0]","[0.18489833422780225,0.0,2.6810077348620727,4.678687769727618]",0
93108.0,0.0,9.7,1.0,"[93108.0,0.0,9.7,1.0]","[0.5075178828242743,0.0,3.6627852152340994,4.678687769727618]",0
25441.0,0.0,8.3,1.0,"[25441.0,0.0,8.3,1.0]","[0.13867511338373034,0.0,3.1341358027260853,4.678687769727618]",0
32844.0,0.0,9.2,1.0,"[32844.0,0.0,9.2,1.0]","[0.17902776714654453,0.0,3.4739818536240943,4.678687769727618]",0
26569.0,0.0,7.6,1.0,"[26569.0,0.0,7.6,1.0]","[0.14482367389223424,0.0,2.8698110964720778,4.678687769727618]",0
31500.0,0.0,9.2,1.0,"[31500.0,0.0,9.2,1.0]","[0.1717018227108803,0.0,3.4739818536240943,4.678687769727618]",0
25824.0,0.0,6.7,1.0,"[25824.0,0.0,6.7,1.0]","[0.14076278951383406,0.0,2.5299650455740688,4.678687769727618]",0
36455.0,0.0,6.8,1.0,"[36455.0,0.0,6.8,1.0]","[0.19871079196587751,0.0,2.5677257178960695,4.678687769727618]",0
80600.0,0.0,4.5,1.0,"[80600.0,0.0,4.5,1.0]","[0.4393386320792683,0.0,1.6992302544900462,4.678687769727618]",0
38662.0,0.0,8.8,1.0,"[38662.0,0.0,8.8,1.0]","[0.2107408212586684,0.0,3.322939164336091,4.678687769727618]",0
86000.0,0.0,8.0,1.0,"[86000.0,0.0,8.0,1.0]","[0.4687732302582764,0.0,3.020853785760082,4.678687769727618]",0
26775.0,0.0,6.7,1.0,"[26775.0,0.0,6.7,1.0]","[0.14594654930424825,0.0,2.5299650455740688,4.678687769727618]",0
20614.0,0.0,7.1,1.0,"[20614.0,0.0,7.1,1.0]","[0.11236385312260593,0.0,2.6810077348620727,4.678687769727618]",0
38926.0,0.0,7.7,1.0,"[38926.0,0.0,7.7,1.0]","[0.21217984605853102,0.0,2.907571768794079,4.678687769727618]",0
81900.0,0.0,4.5,1.0,"[81900.0,0.0,4.5,1.0]","[0.4464247390482888,0.0,1.6992302544900462,4.678687769727618]",0
38360.0,0.0,7.4,1.0,"[38360.0,0.0,7.4,1.0]","[0.2090946641012498,0.0,2.7942897518280763,4.678687769727618]",0
53878.0,0.0,8.4,1.0,"[53878.0,0.0,8.4,1.0]","[0.2936809779052955,0.0,3.1718964750480865,4.678687769727618]",0
92656.0,2.0,6.9,1.0,"[92656.0,2.0,6.9,1.0]","[0.5050540979396612,1.0688242361578424,2.605486390218071,4.678687769727618]",0
78900.0,0.0,4.5,1.0,"[78900.0,0.0,4.5,1.0]","[0.43007218450439544,0.0,1.6992302544900462,4.678687769727618]",0
181604.0,3.0,6.8,1.0,"[181604.0,3.0,6.8,1.0]","[0.9898964384630701,1.6032363542367636,2.5677257178960695,4.678687769727618]",1
82800.0,0.0,4.5,1.0,"[82800.0,0.0,4.5,1.0]","[0.4513305054114568,0.0,1.6992302544900462,4.678687769727618]",0
103322.0,0.0,6.8,1.0,"[103322.0,0.0,6.8,1.0]","[0.5631928801947167,0.0,2.5677257178960695,4.678687769727618]",0
20081.0,0.0,7.3,1.0,"[20081.0,0.0,7.3,1.0]","[0.10945854926530754,0.0,2.756529079506075,4.678687769727618]",0
112014.0,5.0,8.1,1.0,"[112014.0,5.0,8.1,1.0]","[0.6105716815598904,2.672060590394606,3.058614458082083,4.678687769727618]",1
49367.0,0.0,8.7,1.0,"[49367.0,0.0,8.7,1.0]","[0.26909218672279456,0.0,3.285178492014089,4.678687769727618]",0
170817.0,3.0,8.3,1.0,"[170817.0,3.0,8.3,1.0]","[0.9310981031747442,1.6032363542367636,3.1341358027260853,4.678687769727618]",1
62899.0,0.0,6.7,1.0,"[62899.0,0.0,6.7,1.0]","[0.3428531094187829,0.0,2.5299650455740688,4.678687769727618]",0
115456.0,0.0,9.6,1.0,"[115456.0,0.0,9.6,1.0]","[0.6293335124732506,0.0,3.625024542912098,4.678687769727618]",0
40983.0,0.0,7.3,1.0,"[40983.0,0.0,7.3,1.0]","[0.2233922476241272,0.0,2.756529079506075,4.678687769727618]",0
22013.0,0.0,9.5,1.0,"[22013.0,0.0,9.5,1.0]","[0.11998959439157486,0.0,3.5872638705900974,4.678687769727618]",0
67311.0,0.0,6.9,1.0,"[67311.0,0.0,6.9,1.0]","[0.3669022663013354,0.0,2.605486390218071,4.678687769727618]",0
83171.0,0.0,9.7,1.0,"[83171.0,0.0,9.7,1.0]","[0.4533527713233849,0.0,3.6627852152340994,4.678687769727618]",0
82600.0,0.0,4.5,1.0,"[82600.0,0.0,4.5,1.0]","[0.45024033510853056,0.0,1.6992302544900462,4.678687769727618]",0
43291.0,0.0,7.3,1.0,"[43291.0,0.0,7.3,1.0]","[0.23597281291989586,0.0,2.756529079506075,4.678687769727618]",0
70554.0,0.0,9.3,1.0,"[70554.0,0.0,9.3,1.0]","[0.3845793777632841,0.0,3.511742525946096,4.678687769727618]",0
103718.0,0.0,8.6,1.0,"[103718.0,0.0,8.6,1.0]","[0.5653514173945106,0.0,3.247417819692088,4.678687769727618]",0
80200.0,0.0,4.5,1.0,"[80200.0,0.0,4.5,1.0]","[0.4371582914734159,0.0,1.6992302544900462,4.678687769727618]",0
20193.0,0.0,8.3,1.0,"[20193.0,0.0,8.3,1.0]","[0.11006904463494623,0.0,3.1341358027260853,4.678687769727618]",0
31914.0,0.0,7.0,1.0,"[31914.0,0.0,7.0,1.0]","[0.1739584752379376,0.0,2.643247062540072,4.678687769727618]",0
27751.0,0.0,7.0,1.0,"[27751.0,0.0,7.0,1.0]","[0.15126658038252824,0.0,2.643247062540072,4.678687769727618]",0
83200.0,0.0,4.5,1.0,"[83200.0,0.0,4.5,1.0]","[0.45351084601730923,0.0,1.6992302544900462,4.678687769727618]",0
26584.0,0.0,7.2,1.0,"[26584.0,0.0,7.2,1.0]","[0.1449054366649537,0.0,2.718768407184074,4.678687769727618]",0
51152.0,0.0,8.4,1.0,"[51152.0,0.0,8.4,1.0]","[0.2788219566764111,0.0,3.1718964750480865,4.678687769727618]",0
189271.0,5.0,8.9,1.0,"[189271.0,5.0,8.9,1.0]","[1.0316881170257468,2.672060590394606,3.3606998366580916,4.678687769727618]",1
127448.0,3.0,7.5,1.0,"[127448.0,3.0,7.5,1.0]","[0.6947001238367071,1.6032363542367636,2.832050424150077,4.678687769727618]",1
112634.0,0.0,9.7,1.0,"[112634.0,0.0,9.7,1.0]","[0.6139512094989616,0.0,3.6627852152340994,4.678687769727618]",0
37154.0,0.0,7.5,1.0,"[37154.0,0.0,7.5,1.0]","[0.20252093717460465,0.0,2.832050424150077,4.678687769727618]",0
112165.0,3.0,6.8,1.0,"[112165.0,3.0,6.8,1.0]","[0.6113947601385996,1.6032363542367636,2.5677257178960695,4.678687769727618]",1
77767.0,0.0,7.8,1.0,"[77767.0,0.0,7.8,1.0]","[0.42389636973831835,0.0,2.94533244111608,4.678687769727618]",0
83800.0,0.0,4.5,1.0,"[83800.0,0.0,4.5,1.0]","[0.4567813569260879,0.0,1.6992302544900462,4.678687769727618]",0
86530.0,4.0,7.1,1.0,"[86530.0,4.0,7.1,1.0]","[0.4716621815610309,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
204492.0,2.0,7.6,1.0,"[204492.0,2.0,7.6,1.0]","[1.114655527929947,1.0688242361578424,2.8698110964720778,4.678687769727618]",1
96034.0,0.0,8.2,1.0,"[96034.0,0.0,8.2,1.0]","[0.5234670743560851,0.0,3.096375130404084,4.678687769727618]",0
83900.0,0.0,4.5,1.0,"[83900.0,0.0,4.5,1.0]","[0.457326442077551,0.0,1.6992302544900462,4.678687769727618]",0
38755.0,0.0,8.3,1.0,"[38755.0,0.0,8.3,1.0]","[0.2112477504495291,0.0,3.1341358027260853,4.678687769727618]",0
48157.0,0.0,7.2,1.0,"[48157.0,0.0,7.2,1.0]","[0.2624966563900909,0.0,2.718768407184074,4.678687769727618]",0
65531.0,0.0,8.7,1.0,"[65531.0,0.0,8.7,1.0]","[0.35719975060529197,0.0,3.285178492014089,4.678687769727618]",0
31017.0,0.0,8.8,1.0,"[31017.0,0.0,8.8,1.0]","[0.16906906142931347,0.0,3.322939164336091,4.678687769727618]",0
38725.0,0.0,8.9,1.0,"[38725.0,0.0,8.9,1.0]","[0.21108422490409015,0.0,3.3606998366580916,4.678687769727618]",0
41190.0,0.0,9.7,1.0,"[41190.0,0.0,9.7,1.0]","[0.22452057388765587,0.0,3.6627852152340994,4.678687769727618]",0
62348.0,3.0,8.5,1.0,"[62348.0,3.0,8.5,1.0]","[0.3398496902342211,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
81200.0,0.0,4.5,1.0,"[81200.0,0.0,4.5,1.0]","[0.442609142988047,0.0,1.6992302544900462,4.678687769727618]",0
100742.0,5.0,8.0,1.0,"[100742.0,5.0,8.0,1.0]","[0.5491296832869683,2.672060590394606,3.020853785760082,4.678687769727618]",1
101901.0,0.0,9.5,1.0,"[101901.0,0.0,9.5,1.0]","[0.5554472201924259,0.0,3.5872638705900974,4.678687769727618]",0
56006.0,0.0,8.4,1.0,"[56006.0,0.0,8.4,1.0]","[0.30528038992843054,0.0,3.1718964750480865,4.678687769727618]",0
108211.0,2.0,8.0,1.0,"[108211.0,2.0,8.0,1.0]","[0.5898420932497482,1.0688242361578424,3.020853785760082,4.678687769727618]",1
43563.0,0.0,7.0,1.0,"[43563.0,0.0,7.0,1.0]","[0.2374554445318755,0.0,2.643247062540072,4.678687769727618]",0
78100.0,0.0,4.5,1.0,"[78100.0,0.0,4.5,1.0]","[0.42571150329269053,0.0,1.6992302544900462,4.678687769727618]",0
134952.0,3.0,8.2,1.0,"[134952.0,3.0,8.2,1.0]","[0.735603313602499,1.6032363542367636,3.096375130404084,4.678687769727618]",1
90672.0,0.0,8.2,1.0,"[90672.0,0.0,8.2,1.0]","[0.494239608534633,0.0,3.096375130404084,4.678687769727618]",0
21590.0,0.0,8.9,1.0,"[21590.0,0.0,8.9,1.0]","[0.1176838842008859,0.0,3.3606998366580916,4.678687769727618]",0
45078.0,0.0,8.0,1.0,"[45078.0,0.0,8.0,1.0]","[0.24571348457654166,0.0,3.020853785760082,4.678687769727618]",0
67570.0,4.0,8.8,1.0,"[67570.0,4.0,8.8,1.0]","[0.36831403684362485,2.1376484723156848,3.322939164336091,4.678687769727618]",1
24534.0,0.0,9.3,1.0,"[24534.0,0.0,9.3,1.0]","[0.13373119105995993,0.0,3.511742525946096,4.678687769727618]",0
42395.0,0.0,7.6,1.0,"[42395.0,0.0,7.6,1.0]","[0.23108884996278636,0.0,2.8698110964720778,4.678687769727618]",0
71364.0,2.0,9.3,1.0,"[71364.0,2.0,9.3,1.0]","[0.3889945674901353,1.0688242361578424,3.511742525946096,4.678687769727618]",1
44804.0,0.0,6.7,1.0,"[44804.0,0.0,6.7,1.0]","[0.24421995126153273,0.0,2.5299650455740688,4.678687769727618]",0
43708.0,0.0,8.4,1.0,"[43708.0,0.0,8.4,1.0]","[0.23824581800149702,0.0,3.1718964750480865,4.678687769727618]",0
40652.0,0.0,8.6,1.0,"[40652.0,0.0,8.6,1.0]","[0.2215880157727843,0.0,3.247417819692088,4.678687769727618]",0
36844.0,0.0,9.7,1.0,"[36844.0,0.0,9.7,1.0]","[0.20083117320506902,0.0,3.6627852152340994,4.678687769727618]",0
81800.0,0.0,4.5,1.0,"[81800.0,0.0,4.5,1.0]","[0.44587965389682566,0.0,1.6992302544900462,4.678687769727618]",0
76111.0,4.0,7.0,1.0,"[76111.0,4.0,7.0,1.0]","[0.4148697596300892,2.1376484723156848,2.643247062540072,4.678687769727618]",1
68147.0,0.0,7.7,1.0,"[68147.0,0.0,7.7,1.0]","[0.37145917816756696,0.0,2.907571768794079,4.678687769727618]",0
121363.0,5.0,6.6,1.0,"[121363.0,5.0,6.6,1.0]","[0.6615316923701767,2.672060590394606,2.4922043732520676,4.678687769727618]",1
78400.0,0.0,4.5,1.0,"[78400.0,0.0,4.5,1.0]","[0.4273467587470799,0.0,1.6992302544900462,4.678687769727618]",0
183541.0,2.0,7.9,1.0,"[183541.0,2.0,7.9,1.0]","[1.0004547378469106,1.0688242361578424,2.9830931134380814,4.678687769727618]",1
207707.0,4.0,6.5,1.0,"[207707.0,4.0,6.5,1.0]","[1.132180015549486,2.1376484723156848,2.454443700930067,4.678687769727618]",1
187748.0,4.0,7.7,1.0,"[187748.0,4.0,7.7,1.0]","[1.0233864701689637,2.1376484723156848,2.907571768794079,4.678687769727618]",1
44648.0,0.0,7.4,1.0,"[44648.0,0.0,7.4,1.0]","[0.2433696184252503,0.0,2.7942897518280763,4.678687769727618]",0
158792.0,4.0,9.1,1.0,"[158792.0,4.0,9.1,1.0]","[0.865551613711305,2.1376484723156848,3.436221181302093,4.678687769727618]",1
81400.0,0.0,4.5,1.0,"[81400.0,0.0,4.5,1.0]","[0.44369931329097323,0.0,1.6992302544900462,4.678687769727618]",0
41016.0,0.0,8.8,1.0,"[41016.0,0.0,8.8,1.0]","[0.22357212572411006,0.0,3.322939164336091,4.678687769727618]",0
79500.0,0.0,4.5,1.0,"[79500.0,0.0,4.5,1.0]","[0.4333426954131741,0.0,1.6992302544900462,4.678687769727618]",0
39163.0,0.0,8.3,1.0,"[39163.0,0.0,8.3,1.0]","[0.2134716978674986,0.0,3.1341358027260853,4.678687769727618]",0
110281.0,0.0,8.8,1.0,"[110281.0,0.0,8.8,1.0]","[0.6011253558850346,0.0,3.322939164336091,4.678687769727618]",0
106184.0,3.0,8.8,1.0,"[106184.0,3.0,8.8,1.0]","[0.5787932172295909,1.6032363542367636,3.322939164336091,4.678687769727618]",1
174525.0,4.0,9.0,1.0,"[174525.0,4.0,9.0,1.0]","[0.9513098605909963,2.1376484723156848,3.3984605089800923,4.678687769727618]",1
29797.0,0.0,8.1,1.0,"[29797.0,0.0,8.1,1.0]","[0.1624190225814635,0.0,3.058614458082083,4.678687769727618]",0
26814.0,0.0,7.1,1.0,"[26814.0,0.0,7.1,1.0]","[0.14615913251331888,0.0,2.6810077348620727,4.678687769727618]",0
101178.0,5.0,9.6,1.0,"[101178.0,5.0,9.6,1.0]","[0.5515062545473476,2.672060590394606,3.625024542912098,4.678687769727618]",1
56792.0,0.0,7.5,1.0,"[56792.0,0.0,7.5,1.0]","[0.3095647592189306,0.0,2.832050424150077,4.678687769727618]",0
77488.0,0.0,8.0,1.0,"[77488.0,0.0,8.0,1.0]","[0.4223755821657363,0.0,3.020853785760082,4.678687769727618]",0
128817.0,5.0,8.1,1.0,"[128817.0,5.0,8.1,1.0]","[0.7021623395602371,2.672060590394606,3.058614458082083,4.678687769727618]",1
71780.0,0.0,9.7,1.0,"[71780.0,0.0,9.7,1.0]","[0.39126212172022184,0.0,3.6627852152340994,4.678687769727618]",0
238326.0,4.0,7.9,1.0,"[238326.0,4.0,7.9,1.0]","[1.2990796380759764,2.1376484723156848,2.9830931134380814,4.678687769727618]",1
29548.0,0.0,8.0,1.0,"[29548.0,0.0,8.0,1.0]","[0.16106176055432037,0.0,3.020853785760082,4.678687769727618]",0
190000.0,0.0,7.4,1.0,"[190000.0,0.0,7.4,1.0]","[1.035661787779913,0.0,2.7942897518280763,4.678687769727618]",0
55226.0,0.0,8.2,1.0,"[55226.0,0.0,8.2,1.0]","[0.3010287257470183,0.0,3.096375130404084,4.678687769727618]",0
102666.0,0.0,7.9,1.0,"[102666.0,0.0,7.9,1.0]","[0.5596171216011186,0.0,2.9830931134380814,4.678687769727618]",0
138497.0,4.0,9.6,1.0,"[138497.0,4.0,9.6,1.0]","[0.7549265822218664,2.1376484723156848,3.625024542912098,4.678687769727618]",1
81046.0,0.0,9.3,1.0,"[81046.0,0.0,9.3,1.0]","[0.4417697118547938,0.0,3.511742525946096,4.678687769727618]",0
97818.0,0.0,8.5,1.0,"[97818.0,0.0,8.5,1.0]","[0.533191393458187,0.0,3.2096571473700872,4.678687769727618]",0
109019.0,0.0,9.8,1.0,"[109019.0,0.0,9.8,1.0]","[0.5942463812735701,0.0,3.700545887556101,4.678687769727618]",0
49724.0,0.0,9.2,1.0,"[49724.0,0.0,9.2,1.0]","[0.27103814071351784,0.0,3.4739818536240943,4.678687769727618]",0
35234.0,0.0,9.4,1.0,"[35234.0,0.0,9.4,1.0]","[0.1920553022665129,0.0,3.5495031982680967,4.678687769727618]",0
28977.0,0.0,7.2,1.0,"[28977.0,0.0,7.2,1.0]","[0.15794932433946599,0.0,2.718768407184074,4.678687769727618]",0
33273.0,0.0,8.6,1.0,"[33273.0,0.0,8.6,1.0]","[0.18136618244632127,0.0,3.247417819692088,4.678687769727618]",0
205270.0,5.0,8.8,1.0,"[205270.0,5.0,8.8,1.0]","[1.1188962904083302,2.672060590394606,3.322939164336091,4.678687769727618]",1
26946.0,0.0,7.7,1.0,"[26946.0,0.0,7.7,1.0]","[0.14687864491325017,0.0,2.907571768794079,4.678687769727618]",0
83453.0,5.0,8.7,1.0,"[83453.0,5.0,8.7,1.0]","[0.45488991145051094,2.672060590394606,3.285178492014089,4.678687769727618]",1
47079.0,0.0,8.5,1.0,"[47079.0,0.0,8.5,1.0]","[0.25662063845731853,0.0,3.2096571473700872,4.678687769727618]",0
228779.0,3.0,8.2,1.0,"[228779.0,3.0,8.2,1.0]","[1.2470403586657932,1.6032363542367636,3.096375130404084,4.678687769727618]",1
112456.0,0.0,7.8,1.0,"[112456.0,0.0,7.8,1.0]","[0.6129809579293574,0.0,2.94533244111608,4.678687769727618]",0
46579.0,0.0,9.1,1.0,"[46579.0,0.0,9.1,1.0]","[0.253895212700003,0.0,3.436221181302093,4.678687769727618]",0
33721.0,0.0,7.7,1.0,"[33721.0,0.0,7.7,1.0]","[0.18380816392487603,0.0,2.907571768794079,4.678687769727618]",0
38023.0,0.0,8.5,1.0,"[38023.0,0.0,8.5,1.0]","[0.2072577271408191,0.0,3.2096571473700872,4.678687769727618]",0
145122.0,5.0,8.5,1.0,"[145122.0,5.0,8.5,1.0]","[0.7910384735062975,2.672060590394606,3.2096571473700872,4.678687769727618]",1
237500.0,0.0,8.8,1.0,"[237500.0,0.0,8.8,1.0]","[1.2945772347248912,0.0,3.322939164336091,4.678687769727618]",0
228901.0,4.0,7.7,1.0,"[228901.0,4.0,7.7,1.0]","[1.247705362550578,2.1376484723156848,2.907571768794079,4.678687769727618]",1
47091.0,0.0,7.3,1.0,"[47091.0,0.0,7.3,1.0]","[0.2566860486754941,0.0,2.756529079506075,4.678687769727618]",0
103498.0,0.0,7.2,1.0,"[103498.0,0.0,7.2,1.0]","[0.5641522300612918,0.0,2.718768407184074,4.678687769727618]",0
92890.0,3.0,9.1,1.0,"[92890.0,3.0,9.1,1.0]","[0.5063295971940848,1.6032363542367636,3.436221181302093,4.678687769727618]",1
20900.0,0.0,10.0,1.0,"[20900.0,0.0,10.0,1.0]","[0.11392279665579043,0.0,3.7760672322001025,4.678687769727618]",0
41529.0,0.0,9.5,1.0,"[41529.0,0.0,9.5,1.0]","[0.2263684125511158,0.0,3.5872638705900974,4.678687769727618]",0
380000.0,0.0,7.8,1.0,"[380000.0,0.0,7.8,1.0]","[2.071323575559826,0.0,2.94533244111608,4.678687769727618]",0
36100.0,0.0,0.0,1.0,"[36100.0,0.0,0.0,1.0]","[0.19677573967818346,0.0,0.0,4.678687769727618]",0
239412.0,5.0,9.6,1.0,"[239412.0,5.0,9.6,1.0]","[1.304999262820866,2.672060590394606,3.625024542912098,4.678687769727618]",1
22036.0,0.0,8.2,1.0,"[22036.0,0.0,8.2,1.0]","[0.12011496397641137,0.0,3.096375130404084,4.678687769727618]",0
91517.0,0.0,9.0,1.0,"[91517.0,0.0,9.0,1.0]","[0.49884557806449625,0.0,3.3984605089800923,4.678687769727618]",0
74198.0,0.0,7.4,1.0,"[74198.0,0.0,7.4,1.0]","[0.4044422806825999,0.0,2.7942897518280763,4.678687769727618]",0
26493.0,0.0,8.2,1.0,"[26493.0,0.0,8.2,1.0]","[0.14440940917712228,0.0,3.096375130404084,4.678687769727618]",0
40702.0,0.0,7.0,1.0,"[40702.0,0.0,7.0,1.0]","[0.22186055834851587,0.0,2.643247062540072,4.678687769727618]",0
117866.0,0.0,7.4,1.0,"[117866.0,0.0,7.4,1.0]","[0.6424700646235116,0.0,2.7942897518280763,4.678687769727618]",0
88150.0,3.0,8.5,1.0,"[88150.0,3.0,8.5,1.0]","[0.4804925610147333,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
69509.0,0.0,8.6,1.0,"[69509.0,0.0,8.6,1.0]","[0.37888323793049455,0.0,3.247417819692088,4.678687769727618]",0
74703.0,5.0,9.0,1.0,"[74703.0,5.0,9.0,1.0]","[0.4071949606974886,2.672060590394606,3.3984605089800923,4.678687769727618]",1
66688.0,0.0,9.2,1.0,"[66688.0,0.0,9.2,1.0]","[0.36350638580772016,0.0,3.4739818536240943,4.678687769727618]",0
179253.0,5.0,9.0,1.0,"[179253.0,5.0,9.0,1.0]","[0.9770814865521723,2.672060590394606,3.3984605089800923,4.678687769727618]",1
167976.0,5.0,8.7,1.0,"[167976.0,5.0,8.7,1.0]","[0.9156122340216771,2.672060590394606,3.285178492014089,4.678687769727618]",1
66589.0,0.0,9.7,1.0,"[66589.0,0.0,9.7,1.0]","[0.3629667515077717,0.0,3.6627852152340994,4.678687769727618]",0
25237.0,0.0,7.5,1.0,"[25237.0,0.0,7.5,1.0]","[0.1375631396747456,0.0,2.832050424150077,4.678687769727618]",0
231658.0,5.0,9.3,1.0,"[231658.0,5.0,9.3,1.0]","[1.2627333601764161,2.672060590394606,3.511742525946096,4.678687769727618]",1
180526.0,5.0,7.3,1.0,"[180526.0,5.0,7.3,1.0]","[0.9840204205302977,2.672060590394606,2.756529079506075,4.678687769727618]",1
285000.0,0.0,9.4,1.0,"[285000.0,0.0,9.4,1.0]","[1.5534926816698693,0.0,3.5495031982680967,4.678687769727618]",0
112167.0,5.0,8.9,1.0,"[112167.0,5.0,8.9,1.0]","[0.6114056618416289,2.672060590394606,3.3606998366580916,4.678687769727618]",1
209504.0,4.0,7.7,1.0,"[209504.0,4.0,7.7,1.0]","[1.1419751957212783,2.1376484723156848,2.907571768794079,4.678687769727618]",1
190000.0,0.0,9.5,1.0,"[190000.0,0.0,9.5,1.0]","[1.035661787779913,0.0,3.5872638705900974,4.678687769727618]",0
52862.0,0.0,8.0,1.0,"[52862.0,0.0,8.0,1.0]","[0.2881429127664303,0.0,3.020853785760082,4.678687769727618]",0
111775.0,0.0,8.8,1.0,"[111775.0,0.0,8.8,1.0]","[0.6092689280478936,0.0,3.322939164336091,4.678687769727618]",0
26675.0,0.0,8.6,1.0,"[26675.0,0.0,8.6,1.0]","[0.14540146415278515,0.0,3.247417819692088,4.678687769727618]",0
105188.0,0.0,9.3,1.0,"[105188.0,0.0,9.3,1.0]","[0.5733641691210183,0.0,3.511742525946096,4.678687769727618]",0
204219.0,3.0,9.4,1.0,"[204219.0,3.0,9.4,1.0]","[1.1131674454664529,1.6032363542367636,3.5495031982680967,4.678687769727618]",1
36637.0,0.0,9.6,1.0,"[36637.0,0.0,9.6,1.0]","[0.19970284694154036,0.0,3.625024542912098,4.678687769727618]",0
95259.0,4.0,9.5,1.0,"[95259.0,4.0,9.5,1.0]","[0.519242664432246,2.1376484723156848,3.5872638705900974,4.678687769727618]",1
104698.0,0.0,8.8,1.0,"[104698.0,0.0,8.8,1.0]","[0.5706932518788491,0.0,3.322939164336091,4.678687769727618]",0
88404.0,0.0,7.3,1.0,"[88404.0,0.0,7.3,1.0]","[0.4818770772994496,0.0,2.756529079506075,4.678687769727618]",0
31513.0,0.0,7.2,1.0,"[31513.0,0.0,7.2,1.0]","[0.1717726837805705,0.0,2.718768407184074,4.678687769727618]",0
111582.0,0.0,7.9,1.0,"[111582.0,0.0,7.9,1.0]","[0.6082169137055697,0.0,2.9830931134380814,4.678687769727618]",0
25755.0,0.0,7.5,1.0,"[25755.0,0.0,7.5,1.0]","[0.1403866807593245,0.0,2.832050424150077,4.678687769727618]",0
71780.0,0.0,7.9,1.0,"[71780.0,0.0,7.9,1.0]","[0.39126212172022184,0.0,2.9830931134380814,4.678687769727618]",0
118665.0,0.0,9.1,1.0,"[118665.0,0.0,9.1,1.0]","[0.6468252949837019,0.0,3.436221181302093,4.678687769727618]",0
33834.0,0.0,9.1,1.0,"[33834.0,0.0,9.1,1.0]","[0.18442411014602933,0.0,3.436221181302093,4.678687769727618]",0
47547.0,0.0,7.4,1.0,"[47547.0,0.0,7.4,1.0]","[0.2591716369661659,0.0,2.7942897518280763,4.678687769727618]",0
95404.0,4.0,7.3,1.0,"[95404.0,4.0,7.3,1.0]","[0.5200330379018674,2.1376484723156848,2.756529079506075,4.678687769727618]",1
126182.0,3.0,8.4,1.0,"[126182.0,3.0,8.4,1.0]","[0.6877993458191841,1.6032363542367636,3.1718964750480865,4.678687769727618]",1
108830.0,0.0,7.0,1.0,"[108830.0,0.0,7.0,1.0]","[0.5932161703373049,0.0,2.643247062540072,4.678687769727618]",0
35532.0,0.0,7.0,1.0,"[35532.0,0.0,7.0,1.0]","[0.193679656017873,0.0,2.643247062540072,4.678687769727618]",0
88023.0,5.0,7.6,1.0,"[88023.0,5.0,7.6,1.0]","[0.47980030287237513,2.672060590394606,2.8698110964720778,4.678687769727618]",1
32822.0,0.0,9.1,1.0,"[32822.0,0.0,9.1,1.0]","[0.17890784841322263,0.0,3.436221181302093,4.678687769727618]",0
